event_id,event_type,event_name,description,start_timestamp,end_timestamp,location_id,case_id,primary_entity_type,primary_entity_id,source_id,evidence_id,confidence_score,created_at
E01265,MEETING,Event 01265,Synthetic meeting event record describing an observed investigative activity. It is intended for temporal and graph-analysis testing.,2024-07-30 13:35:51,2024-07-30 17:21:51,L02189,,PERSON,P02502,SRC009,EV02113,0.7,2026-01-22 18:05:54
E01266,TRAVEL,Event 01266,Provident iste mollitia quod nostrum cupiditate optio accusantium porro ducimus.,2024-08-26 12:20:57,2024-08-27 00:13:57,L01040,,PERSON,P03592,SRC002,EV02202,0.97,2024-09-07 16:42:04
E01267,INCIDENT,Event 01267,Synthetic incident event record describing an observed investigative activity. It is intended for temporal and graph-analysis testing.,2025-12-15 18:41:24,2025-12-15 21:20:24,L02466,,PERSON,P00720,SRC022,EV03536,0.85,2026-08-16 23:38:31
E01268,MEETING,Event 01268,Ea modi nostrum beatae a distinctio molestias minima cumque temporibus.,2024-09-23 17:54:04,2024-09-24 04:43:04,L00300,C00152,PERSON,P01620,SRC016,EV03821,0.94,2024-01-16 20:50:34
E01269,MEETING,Event 01269,Recusandae quia tempore quasi cupiditate sapiente veritatis odio quod sapiente rem aliquam at id.,2025-04-30 22:09:15,2025-05-01 09:53:15,L01249,C00808,PERSON,P00907,SRC006,EV02958,0.9,2025-02-18 06:17:16
E01270,ARREST,Event 01270,Synthetic arrest event record describing an observed investigative activity. It is intended for temporal and graph-analysis testing.,2025-06-09 07:16:39,2025-06-09 14:45:39,L02304,C00215,PERSON,P03976,SRC021,EV00703,0.87,2024-06-09 22:53:36
E01271,CRIME,Event 01271,Synthetic crime event record describing an observed investigative activity. It is intended for temporal and graph-analysis testing.,2024-05-13 02:53:29,2024-05-13 05:52:29,L02135,C00147,PERSON,P03299,SRC024,EV01036,0.83,2025-12-09 00:03:11
E01272,CRIME,Event 01272,Synthetic crime event record describing an observed investigative activity. It is intended for temporal and graph-analysis testing.,2024-05-13 16:41:02,2024-05-13 19:00:02,L01865,C01128,PERSON,P03590,SRC020,EV04858,0.83,2024-02-17 14:06:37
E01273,TRAVEL,Event 01273,Reiciendis perspiciatis et vero nulla aperiam eius vel enim animi.,2025-02-13 22:06:43,2025-02-14 05:37:43,L02088,C00561,PERSON,P00495,SRC006,EV01974,0.92,2024-12-28 00:05:37
E01274,SURVEILLANCE,Event 01274,Synthetic surveillance event record describing an observed investigative activity. It is intended for temporal and graph-analysis testing.,2026-06-14 23:22:45,2026-06-15 05:08:45,L00194,C00913,PERSON,P01402,SRC014,EV02009,0.84,2024-09-13 00:55:09
E01275,TRAVEL,Event 01275,Synthetic travel event record describing an observed investigative activity. It is intended for temporal and graph-analysis testing.,2026-08-22 05:35:27,2026-08-22 14:25:27,L00928,C00360,PERSON,P01070,SRC030,EV03430,0.78,2024-04-19 04:56:34
E01276,INCIDENT,Event 01276,Ipsa mollitia consectetur sequi numquam sapiente numquam autem deleniti tenetur nihil iusto recusandae aliquam.,2024-12-27 11:02:44,2024-12-27 20:41:44,L01115,,PERSON,P03542,SRC019,EV03895,0.94,2026-06-06 19:42:13
E01277,TRANSACTION,Event 01277,Porro cupiditate ad nihil consequuntur quo architecto fuga libero maxime non delectus sed distinctio.,2025-11-11 05:14:34,2025-11-11 05:49:34,L00196,C00664,PERSON,P01448,SRC015,EV04343,0.88,2024-04-16 03:20:16
E01278,MEETING,Event 01278,Synthetic meeting event record describing an observed investigative activity. It is intended for temporal and graph-analysis testing.,2024-08-20 05:43:19,2024-08-20 16:30:19,L00947,,PERSON,P03864,SRC002,EV00044,0.86,2026-05-20 01:24:25
E01279,TRAVEL,Event 01279,Cum occaecati numquam maiores sapiente voluptatibus neque esse amet totam nihil.,2025-05-19 09:46:34,2025-05-19 13:47:34,L02447,C00972,PERSON,P02048,SRC008,EV03201,0.76,2026-03-21 15:43:37
E01280,CRIME,Event 01280,Synthetic crime event record describing an observed investigative activity. It is intended for temporal and graph-analysis testing.,2025-02-09 20:45:25,2025-02-10 04:09:25,L01239,C01062,PERSON,P00733,SRC025,EV02033,0.73,2024-11-03 20:52:00
E01281,TRAVEL,Event 01281,Quam asperiores id in perferendis aliquam tempore aperiam illo debitis.,2025-06-17 13:21:59,2025-06-17 23:01:59,L00954,C00176,PERSON,P00420,SRC001,EV03495,0.94,2024-01-22 14:01:52
E01282,CRIME,Event 01282,Synthetic crime event record describing an observed investigative activity. It is intended for temporal and graph-analysis testing.,2025-07-17 17:36:23,2025-07-18 01:15:23,L00735,C01183,PERSON,P00950,SRC028,EV02581,0.74,2025-12-18 06:57:50
E01283,ARREST,Event 01283,Facilis culpa ipsa laudantium a sit animi pariatur molestiae minus a enim magnam.,2024-03-19 13:02:39,2024-03-19 20:03:39,L01783,,PERSON,P01579,SRC026,EV00227,0.91,2024-10-16 23:34:55
E01284,ARREST,Event 01284,Synthetic arrest event record describing an observed investigative activity. It is intended for temporal and graph-analysis testing.,2026-06-26 13:31:37,2026-06-26 17:34:37,L02036,C00853,PERSON,P00933,SRC013,EV00972,0.96,2026-06-17 13:12:58
E01285,CRIME,Event 01285,Synthetic crime event record describing an observed investigative activity. It is intended for temporal and graph-analysis testing.,2025-09-10 17:59:44,2025-09-10 22:29:44,L02304,,PERSON,P03960,SRC027,EV00555,0.85,2025-10-05 12:11:40
E01286,TRAVEL,Event 01286,Synthetic travel event record describing an observed investigative activity. It is intended for temporal and graph-analysis testing.,2024-10-30 12:58:11,2024-10-30 18:18:11,L01813,,PERSON,P02709,SRC020,EV00731,0.8,2025-02-03 12:02:46
E01287,ARREST,Event 01287,Synthetic arrest event record describing an observed investigative activity. It is intended for temporal and graph-analysis testing.,2025-11-29 10:14:36,2025-11-29 21:43:36,L02364,C00184,PERSON,P02131,SRC017,EV01341,0.88,2024-10-20 20:06:24
E01288,MEETING,Event 01288,Synthetic meeting event record describing an observed investigative activity. It is intended for temporal and graph-analysis testing.,2026-05-22 19:41:17,2026-05-22 21:16:17,L01166,C00724,PERSON,P00885,SRC026,EV00969,0.7,2026-01-24 17:22:47
E01289,MEETING,Event 01289,Sint provident libero incidunt et nulla at optio expedita deserunt deserunt eius laborum velit maxime.,2025-01-15 14:10:24,2025-01-15 19:07:24,L01364,,PERSON,P01802,SRC013,EV01025,0.87,2025-05-12 11:25:15
E01290,CRIME,Event 01290,Synthetic crime event record describing an observed investigative activity. It is intended for temporal and graph-analysis testing.,2026-03-11 09:28:04,2026-03-11 12:00:04,L00017,C00668,PERSON,P02522,SRC026,EV00896,0.71,2026-05-12 13:49:32
E01291,TRAVEL,Event 01291,Inventore veritatis alias eligendi non reprehenderit consectetur tenetur.,2024-08-17 13:35:51,2024-08-17 22:14:51,L00078,C00474,PERSON,P02091,SRC028,EV04972,0.95,2026-05-20 04:11:09
E01292,TRAVEL,Event 01292,Synthetic travel event record describing an observed investigative activity. It is intended for temporal and graph-analysis testing.,2024-12-28 01:11:23,2024-12-28 11:18:23,L00920,C00158,PERSON,P00893,SRC019,EV04495,0.82,2025-08-03 06:08:42
E01293,TRAVEL,Event 01293,Synthetic travel event record describing an observed investigative activity. It is intended for temporal and graph-analysis testing.,2024-11-28 16:07:28,2024-11-29 03:03:28,L01085,C00374,PERSON,P02892,SRC025,EV04742,0.71,2025-10-22 01:30:28
E01294,SURVEILLANCE,Event 01294,Synthetic surveillance event record describing an observed investigative activity. It is intended for temporal and graph-analysis testing.,2025-12-25 16:13:48,2025-12-26 02:11:48,L02052,C00335,PERSON,P01639,SRC029,EV02134,0.72,2024-06-01 08:25:51
E01295,INCIDENT,Event 01295,Synthetic incident event record describing an observed investigative activity. It is intended for temporal and graph-analysis testing.,2025-10-12 19:03:20,2025-10-13 05:22:20,L00250,,PERSON,P00768,SRC004,EV02304,0.91,2026-05-05 00:48:22
E01296,INCIDENT,Event 01296,Synthetic incident event record describing an observed investigative activity. It is intended for temporal and graph-analysis testing.,2024-02-04 09:54:05,2024-02-04 19:22:05,L00570,,PERSON,P03097,SRC028,EV03821,0.87,2024-06-01 15:11:17
E01297,ARREST,Event 01297,Cupiditate illo optio a impedit officiis quidem accusantium numquam explicabo consectetur laudantium voluptatem.,2024-09-12 12:26:11,2024-09-12 18:47:11,L00947,C00773,PERSON,P02949,SRC016,EV04905,0.9,2026-04-02 12:31:59
E01298,SURVEILLANCE,Event 01298,Synthetic surveillance event record describing an observed investigative activity. It is intended for temporal and graph-analysis testing.,2025-03-26 12:45:20,2025-03-26 18:49:20,L01413,C01171,PERSON,P02993,SRC028,EV01165,0.76,2025-01-31 18:40:06
E01299,MEETING,Event 01299,Sit consequatur inventore quos quas vel officiis ut id.,2026-01-11 18:27:08,2026-01-12 01:46:08,L02495,C01004,PERSON,P03731,SRC001,EV00809,0.93,2026-08-05 18:11:21
E01300,TRANSACTION,Event 01300,Synthetic transaction event record describing an observed investigative activity. It is intended for temporal and graph-analysis testing.,2025-07-07 10:17:16,2025-07-07 15:22:16,L00156,C00308,PERSON,P01485,SRC001,EV00837,0.81,2024-02-14 10:59:31
E01301,ARREST,Event 01301,Synthetic arrest event record describing an observed investigative activity. It is intended for temporal and graph-analysis testing.,2024-04-05 16:05:11,2024-04-05 22:00:11,L01821,C00053,PERSON,P03392,SRC019,EV04240,0.73,2024-10-15 06:19:34
E01302,TRANSACTION,Event 01302,Synthetic transaction event record describing an observed investigative activity. It is intended for temporal and graph-analysis testing.,2024-11-10 03:10:04,2024-11-10 06:57:04,L00527,C00541,PERSON,P00783,SRC021,EV04287,0.91,2026-01-09 22:07:23
E01303,ARREST,Event 01303,Laborum impedit quidem ea veniam minus eos.,2024-10-07 06:21:28,2024-10-07 10:05:28,L01602,,PERSON,P01064,SRC024,EV04758,0.73,2026-05-15 12:56:52
E01304,SURVEILLANCE,Event 01304,Synthetic surveillance event record describing an observed investigative activity. It is intended for temporal and graph-analysis testing.,2024-12-12 11:47:17,2024-12-12 16:40:17,L01858,C00266,PERSON,P00916,SRC030,EV01995,0.91,2026-08-04 21:37:31
E01305,ARREST,Event 01305,Synthetic arrest event record describing an observed investigative activity. It is intended for temporal and graph-analysis testing.,2024-12-28 11:24:01,2024-12-28 22:58:01,L00034,C00635,PERSON,P03563,SRC020,EV02250,0.84,2025-01-23 20:54:28
E01306,SURVEILLANCE,Event 01306,Synthetic surveillance event record describing an observed investigative activity. It is intended for temporal and graph-analysis testing.,2025-12-31 02:58:31,2025-12-31 03:11:31,L00381,,PERSON,P01189,SRC018,EV04087,0.86,2026-01-16 17:47:00
E01307,INCIDENT,Event 01307,Synthetic incident event record describing an observed investigative activity. It is intended for temporal and graph-analysis testing.,2025-07-17 04:54:49,2025-07-17 05:34:49,L00758,C00082,PERSON,P02012,SRC013,EV04566,0.75,2025-01-23 11:09:48
E01308,SURVEILLANCE,Event 01308,Synthetic surveillance event record describing an observed investigative activity. It is intended for temporal and graph-analysis testing.,2024-12-25 15:37:01,2024-12-25 23:45:01,L00413,C00919,PERSON,P03728,SRC010,EV00656,0.73,2026-08-22 14:43:09
E01309,TRANSACTION,Event 01309,Synthetic transaction event record describing an observed investigative activity. It is intended for temporal and graph-analysis testing.,2026-06-22 01:07:25,2026-06-22 02:50:25,L00402,C01043,PERSON,P01713,SRC004,EV01861,0.77,2024-02-19 20:53:48
E01310,MEETING,Event 01310,Synthetic meeting event record describing an observed investigative activity. It is intended for temporal and graph-analysis testing.,2024-01-04 06:52:27,2024-01-04 16:54:27,L01988,C00965,PERSON,P01199,SRC019,EV00954,0.78,2024-09-30 21:52:55
E01311,TRANSACTION,Event 01311,Assumenda ab eos adipisci ducimus eius illum.,2025-04-21 04:48:11,2025-04-21 15:19:11,L01096,C00858,PERSON,P02807,SRC026,EV04783,0.82,2024-07-21 02:54:17
E01312,ARREST,Event 01312,Synthetic arrest event record describing an observed investigative activity. It is intended for temporal and graph-analysis testing.,2024-02-22 06:58:45,2024-02-22 15:33:45,L02014,C00859,PERSON,P01935,SRC001,EV00792,0.91,2025-03-27 06:22:01
E01313,SURVEILLANCE,Event 01313,Synthetic surveillance event record describing an observed investigative activity. It is intended for temporal and graph-analysis testing.,2024-08-06 09:01:32,2024-08-06 09:42:32,L01734,,PERSON,P02622,SRC015,EV03648,0.95,2024-04-29 23:20:58
E01314,SURVEILLANCE,Event 01314,Synthetic surveillance event record describing an observed investigative activity. It is intended for temporal and graph-analysis testing.,2026-08-20 03:18:02,2026-08-20 06:05:02,L01389,C00169,PERSON,P03468,SRC026,EV04180,0.78,2024-12-22 12:10:55
E01315,CRIME,Event 01315,Synthetic crime event record describing an observed investigative activity. It is intended for temporal and graph-analysis testing.,2026-01-14 21:31:05,2026-01-15 07:25:05,L02399,C01162,PERSON,P00374,SRC023,EV00828,0.78,2026-08-25 21:19:05
E01316,ARREST,Event 01316,Synthetic arrest event record describing an observed investigative activity. It is intended for temporal and graph-analysis testing.,2024-09-30 02:35:23,2024-09-30 05:58:23,L00982,C00901,PERSON,P01058,SRC026,EV03239,0.73,2025-08-09 23:47:23
E01317,MEETING,Event 01317,Synthetic meeting event record describing an observed investigative activity. It is intended for temporal and graph-analysis testing.,2024-09-04 17:19:17,2024-09-04 18:27:17,L00981,C00859,PERSON,P02719,SRC011,EV02088,0.82,2026-04-24 18:59:42
E01318,SURVEILLANCE,Event 01318,Synthetic surveillance event record describing an observed investigative activity. It is intended for temporal and graph-analysis testing.,2026-08-06 17:13:37,2026-08-07 03:36:37,L01656,C00627,PERSON,P03544,SRC006,EV04905,0.91,2026-08-23 11:26:39
E01319,CRIME,Event 01319,Maxime minima reiciendis atque natus quidem earum rerum itaque esse fugit nobis maxime debitis.,2024-07-07 20:04:58,2024-07-08 04:51:58,L02337,C00115,PERSON,P00443,SRC028,EV04572,0.79,2025-05-03 09:53:13
E01320,TRAVEL,Event 01320,Synthetic travel event record describing an observed investigative activity. It is intended for temporal and graph-analysis testing.,2026-06-15 07:54:42,2026-06-15 18:44:42,L00448,C01135,PERSON,P02991,SRC016,EV01673,0.7,2024-09-29 06:40:10
E01321,INCIDENT,Event 01321,Synthetic incident event record describing an observed investigative activity. It is intended for temporal and graph-analysis testing.,2024-05-25 19:17:51,2024-05-25 22:50:51,L02495,C01013,PERSON,P03629,SRC028,EV00535,0.73,2024-06-02 00:31:24
E01322,ARREST,Event 01322,Minus deleniti deleniti possimus eius sit ullam.,2026-01-12 13:45:07,2026-01-12 14:32:07,L02052,C00937,PERSON,P03192,SRC030,EV01185,0.94,2025-03-04 23:51:53
E01323,SURVEILLANCE,Event 01323,Libero molestias accusamus rem consectetur debitis laborum voluptatem cum voluptatem eius corrupti.,2025-06-03 00:05:11,2025-06-03 11:30:11,L01149,,PERSON,P02621,SRC018,EV02763,0.84,2024-07-02 06:38:29
E01324,SURVEILLANCE,Event 01324,Itaque perferendis magnam voluptate fugit incidunt minima qui veritatis fuga natus porro illum.,2025-09-24 07:23:33,2025-09-24 14:21:33,L02142,C00491,PERSON,P01306,SRC006,EV00980,0.94,2024-08-20 18:17:56
E01325,CRIME,Event 01325,Synthetic crime event record describing an observed investigative activity. It is intended for temporal and graph-analysis testing.,2025-07-05 22:41:00,2025-07-06 09:18:00,L02479,C00472,PERSON,P01793,SRC003,EV03180,0.82,2024-05-15 13:53:32
E01326,INCIDENT,Event 01326,Synthetic incident event record describing an observed investigative activity. It is intended for temporal and graph-analysis testing.,2025-04-07 12:41:24,2025-04-07 22:04:24,L00452,,PERSON,P00621,SRC030,EV04957,0.76,2026-08-04 23:57:08
E01327,CRIME,Event 01327,Synthetic crime event record describing an observed investigative activity. It is intended for temporal and graph-analysis testing.,2024-09-21 01:35:29,2024-09-21 03:53:29,L00028,C00138,PERSON,P03655,SRC027,EV03932,0.92,2024-05-04 07:49:25
E01328,TRANSACTION,Event 01328,Dignissimos quas suscipit in tempora voluptatum assumenda animi reiciendis ipsam ipsa.,2024-05-23 23:21:51,2024-05-24 00:13:51,L01372,C00818,PERSON,P03078,SRC006,EV04956,0.91,2024-07-22 14:58:24
E01329,TRAVEL,Event 01329,Synthetic travel event record describing an observed investigative activity. It is intended for temporal and graph-analysis testing.,2026-03-15 15:36:37,2026-03-15 19:43:37,L00021,,PERSON,P01011,SRC013,EV03289,0.92,2025-11-21 22:46:24
E01330,SURVEILLANCE,Event 01330,Synthetic surveillance event record describing an observed investigative activity. It is intended for temporal and graph-analysis testing.,2026-03-13 21:11:16,2026-03-14 05:06:16,L01372,,PERSON,P03493,SRC019,EV01706,0.71,2026-07-11 14:42:54
E01331,MEETING,Event 01331,Nam accusantium ratione voluptatum labore recusandae inventore nam repellat.,2025-06-26 15:23:38,2025-06-26 22:02:38,L00583,C00939,PERSON,P01184,SRC019,EV04738,0.84,2025-11-29 05:43:43
E01332,INCIDENT,Event 01332,Harum culpa beatae in voluptatum perferendis qui vel totam.,2025-03-28 02:32:44,2025-03-28 12:16:44,L00624,C00512,PERSON,P00749,SRC026,EV03778,0.78,2025-06-26 08:05:00
